,Dates,Country,Beta,Momentum,Size,Non_linear_Size,Book_to_Price,Earnings_Yield,Residual_Volatility,Growth,Liquidity,Leverage,CI005027.WI,CI005028.WI,CI005029.WI,CI005026.WI,CI005011.WI,CI005012.WI,CI005013.WI,CI005014.WI,CI005008.WI,CI005009.WI,CI005010.WI,CI005006.WI,CI005007.WI,CI005001.WI,CI005002.WI,CI005003.WI,CI005004.WI,CI005005.WI,CI005018.WI,CI005019.WI,CI005020.WI,CI005021.WI,CI005022.WI,CI005023.WI,CI005015.WI,CI005016.WI,CI005017.WI,CI005024.WI,CI005025.WI
2011-09-20,20110920,0.005186322573931201,0.00011731277856018012,-0.0011801716500236966,0.0011824727021207974,0.00026961064471927524,-1.574002695691986e-06,-0.0009313459956316088,9.712076946769688e-05,-0.00039877414534485623,0.0031215239522163784,-0.0011784481712112937,-0.004569409866405491,0.0016851390715873207,0.009672176940542402,0.004481039977907115,-0.0028760468503780732,0.0003988225648943708,0.007777966208820007,-0.004507610004295185,0.005645914409481198,0.0037866429121217898,0.002232762415843087,0.0035908273795307046,-0.003288321755004537,-0.005205337806141723,0.0025773856526666644,-0.0019998269419450464,-0.001479223171639111,0.0017876781639568516,-0.0031228306057520506,-0.007622932543714279,-0.012915956048667554,3.539582753369883e-06,-0.008588521486922395,-0.000782744498440904,0.014982974619126765,-0.0002813507216506217,-0.0007091389237909325,0.008677396567744262,-0.0022330422884492837
2011-09-21,20110921,0.032333900459137234,-0.0028132282404612157,0.0022679153118198934,0.002471891693909263,-0.0022781188846488646,-0.0019350108953142466,0.0031541205139251566,-0.004125107822074092,0.004462758950360575,0.001108698123648587,-0.002065313914336275,-0.009346864632869026,-0.005011403574755755,0.010836121710616771,0.009839389174920622,0.007862303312291916,0.007520004807459852,0.011249220029793203,0.0024272269536356117,0.005737411612835206,0.008027594353080335,-0.0036251787653808747,-0.007931324652225622,-0.008902783394098654,0.005861462316094959,0.010415970829289852,-0.009623060157014413,0.011885831256976944,0.012651485250421245,-0.0063003627560227335,0.01106486594489364,0.008900682812773389,0.015424798294547586,0.0012866810609076127,0.0041074314473850525,-0.014936747535026143,-0.003776270751687838,-0.009100679562927991,-0.008745573845423215,-0.011800054305939753
2011-09-22,20110922,-0.029965515808679326,0.0002449857174084368,-0.00016360858024713467,-0.0015156339508947492,0.00017153533096759562,0.00011458460619002037,-0.001798392537904187,0.0022628289340312128,-0.00034704971846752445,-0.0029693367031937714,-2.7573477791688458e-05,0.009917185390259901,-0.0011399503311512178,-0.00014068756034018464,0.003208079593027863,-0.0023184198001029955,0.004884723575276323,-0.005878461925149452,-0.0012445097621651016,-0.002052541713631322,0.0023617817596633824,0.0041787279551102055,0.0034803023422604286,-0.0047616470415769215,-0.006688944353220938,-0.003568705599046187,-0.006166388331429145,-0.0018221328359829727,0.0016324816158122576,-0.0021988284008002644,0.004631285138828589,0.006951280882151163,0.004769778171207939,0.008688999998343317,-0.004271847634165078,0.004689979958787037,0.012121651042396457,-0.005715401668957749,0.0019417942199640864,-0.0030966063542006888
2011-09-23,20110923,-0.008114977611357889,0.0014075957816394786,-2.8280998182595818e-05,0.0007773730246847363,0.001776865991907532,0.00029322972307117406,-2.1010067495145964e-05,-4.859627444060125e-05,-0.0002181509425823175,0.00100176109344687,-0.001565485570908908,0.01069587457099218,0.013933204100220723,0.0137600521531783,0.0010873895657806825,0.002689388542463627,-0.011003366470499704,0.0010424413989911494,-0.003648732503796684,0.0034589372999329717,-0.001032572797299939,-0.002293547239834642,-0.0029991049428467133,0.0014126000794483107,-0.00170623720823459,0.0061926253823014026,-0.002823084705761627,0.004492678480421873,-0.0014168289615918979,-0.0016415300366961396,-0.0067105632437233905,-0.0005652060589027008,-0.005520003535257293,-0.00708338112207658,-0.0008417599846903345,0.0011412799887780627,0.006346604167502833,-0.0019743019784465273,0.0002948037161412657,0.0008648177664930739
2011-09-26,20110926,-0.016667253552823728,0.003091131366274034,-0.0017204741009613975,-0.0007790948273281126,8.441689327131015e-05,2.942366197190708e-06,-0.0008131445488214715,0.003392767757853502,-0.00033391569468305875,-0.0014641813086265954,0.00043679151636909723,-0.0028524028975799366,-0.0038327189581428716,-0.008669086224218829,-0.0009521797871500033,0.004584450643938555,-0.008013968726753536,0.0026240621284735035,-0.0010969583606082792,0.015158514471790249,0.0008986585261553879,0.0015882160540859878,0.00034923463625964043,0.0011818424057393475,-0.00707561090226811,0.001241014203126198,0.0035924099866151216,0.009506666804381473,-0.000464472800768458,-0.002262244323580568,-0.004989926079301686,-0.0020401039177222638,-0.016112321933750732,-0.0031412521401957333,-0.005866266187864718,-0.0002311837949798024,-0.0005030045681012858,0.0035326899920250228,-0.005653607683407873,-0.001490060004967422
2011-09-27,20110927,0.004295773621284118,0.0007344962100229904,-0.0016711041778920235,0.0009713850940167779,-0.0011140928272985139,0.0013491399450542623,0.00020279773943807333,-0.0033130821071032245,0.0008813081040837665,0.0012404438949897931,-0.0019450595536539186,0.0014766605023838978,0.01310828989451237,0.0038680895802369977,0.001066490847139819,-0.004211091295406362,0.0028338138045356735,0.00937769067564207,0.003275666395451926,-0.0004521642752922391,2.260049881769755e-05,0.0003211562738299423,0.0015552240638764937,-0.0029860902578200082,0.0014142975576331134,0.00894511893813044,-0.0011655015116284007,0.01173423207418772,0.0005176578325284327,-0.004497346383596078,0.003304677675037441,-0.006487729497960371,0.014131889142155789,0.008146098276024798,-0.0034719941213537816,-0.010135828765476444,-0.009331175510087393,0.0005697176742648379,0.0015848843703136527,-0.008484717732877083
2011-09-28,20110928,-0.017543860027395296,-0.0019495079782940565,0.0017086531949002393,-0.0011465987380383897,-0.001249024882508465,-0.00038143346027762117,0.0006088441183087194,-0.0010563296365266631,-0.0004700861588528612,-0.0052437692302127106,-0.00045293001502934245,-0.005825308733160204,-0.005337647526040158,-0.000886214701969634,-0.0010999624608463443,0.005884067575884607,0.0032495525022927124,0.002765667198042438,-0.0007774744884815476,0.015057840481651718,0.00586233697613514,-0.0027636318816525647,-0.012379551140484654,-0.0058260532227533855,0.0016328540429252749,-0.0024069741276641437,0.012479503533635845,0.00021000780179634504,0.0038784573658797675,0.004661633673798334,0.0027339367113876772,-0.00777544580244189,-0.011632322228424363,-0.007137270272227725,-0.006695649178973407,0.00948544871129669,0.01801771170586709,-0.0010440757856125023,0.004219374537791647,-0.0038593933687372383
2011-09-29,20110929,-0.03288060620874278,0.00389043979652557,0.0014331037485419628,0.0002934996843937504,0.0007691479355518029,0.000536261009331461,0.002423301935086477,0.0028163797382707192,-0.002452600970055746,-0.0022574247803283276,-0.0004737273349345708,0.004805279151700847,0.008501347876710731,0.005948587003042412,0.006896648352879913,0.0052752050851659895,-0.011135989596261617,-0.003680763004704935,0.003301891088453389,-0.0016549281008396673,0.006953424793598383,-0.004912759911751828,-0.001780447666428976,0.006279980312909895,-0.005190768834361958,0.01594600458121079,-0.010958813574213307,-0.0036364160712633493,0.013120708730679177,-0.0003231779013268051,0.01125676911494417,-0.0005189848121841391,-0.004537345739169379,-0.021396341427097454,-0.0006102584305345681,-0.006235344297903401,0.0038147009648050014,-0.007299835202954781,-0.0018503246583597122,-0.005452575003072659
2011-09-30,20110930,-0.003428720659122947,-0.002704361196324831,-0.001204918063528317,0.00014863101719993856,0.0004027755469239302,0.0018176380158438337,0.0004061029022800456,-0.0013842106032767895,0.0005080808336848786,-0.004432548615058213,-0.00047701465794891236,0.0002187590290193787,0.016894706247401553,0.008673071003567885,-0.0096675461234208,0.00011822616651112566,-0.0041434619702357565,0.004866262956201992,-0.009086949269281263,-0.009601601749154889,0.002748743662276492,-0.005596058108319577,6.767833998114409e-05,0.002134679338273047,0.0048369134363492544,0.0055641688691067444,0.0010462407421571414,0.0008444954938843826,0.001462815957533718,-0.00028301417735850684,6.323805236487022e-05,0.0043553997067405465,0.013198327980211689,-0.002236046903516014,0.002272474088866195,-0.004763238131262063,-0.004404233342697047,0.0006395041745731404,0.00205279653470351,0.00046809864402601884
2011-10-10,20111010,-0.006028414375307205,0.0031256677224669317,0.0010764494368036381,-0.0003393035049491906,-6.104100890972651e-05,0.0015475582267938021,-0.0022231788592030855,0.00010849648831275259,-6.45439967387649e-06,0.0037862792052273404,-0.00031895508313356427,0.0027023536074785963,0.027762213772253082,0.008771438710054199,0.0015842677999921752,-0.0033934784062197012,-0.010438133086391393,-0.0037279900472329693,-0.0053032506159284435,0.00576536672031152,0.00011470011219719524,4.574761721336796e-05,0.00017513812405904378,-0.0017592870590260878,0.002303161747848143,-0.008978448299403627,-0.006280514342765,0.005648837603372366,-0.002846311742061068,0.004060749240595143,0.0024647593895237865,-0.00015647864420396967,-0.0053411171861529475,0.01869289523615262,-0.006193278546892966,-0.008667824691150404,0.003617375846994037,0.0037193424897758363,0.0017868437296225843,-0.004338282453071211
2011-10-11,20111011,-0.004162940590173176,0.001825617995235527,6.559053699206093e-05,-0.0023274792390146955,0.0017012645409366389,0.002424453963958564,-0.0025312358935536206,-0.0008280118600498031,-0.000991616924752126,0.0018361890271778691,-0.00029929880106455565,-0.0012136216703391533,0.0010283221412537053,0.0014631337617386814,0.003347184738479018,0.0023077266958179098,-0.01129598527403994,0.006282435786077915,0.0027498723428766476,0.023775401030572237,-0.0007272130563195032,-0.0008252918251570218,0.0018599637506957413,-0.0003690348141109547,-0.007335633659251932,-0.017526457676585387,-0.006669772673531255,0.006941406818134285,0.0028282045069938284,0.004793814398457848,-0.010284804482865834,-0.008156464889508776,0.0011230377927048873,0.009358793873772912,-0.004328433254640404,0.011012271328936356,0.0048750023484531845,-0.0015783042320412022,-0.006491155989429124,-0.012945117777459597
2011-10-12,20111012,0.035951930426254414,-0.0007559523299842656,0.0006026903054788807,0.001532254388362917,0.0009263952013230943,0.00254423327880776,-0.0009273313645922813,-0.0009768554560890905,5.989380555745359e-05,0.00462866134193567,-0.000932056225340139,-0.0006767441172689941,0.020729197489412564,0.002187495856178519,-0.0009238696012211051,0.004176906054590325,-0.008993103101724267,-0.0007960831806842839,0.0010794075990481222,0.004674142090986666,0.0033871840543518283,0.0041572412588186695,0.0010940805874685362,-0.0024044884438387693,0.002151756390511587,-0.011609668100048109,-0.006018185412410068,-0.0031708731935345875,-0.006432939584654614,0.0011016166147906872,-0.0054227364455083,-0.008001357768916991,-0.0022316717813685005,0.002372369327180636,-0.00017863557175945615,-0.002159593958907541,-0.0010654679806992213,0.003337565703755119,0.00025407739064367085,0.0011067378985700487
2011-10-13,20111013,0.014018302973220709,-0.0024546075960220504,-0.0002478558091936359,0.0005232906633033372,-0.0011190214562419346,-0.0011646151914625298,-0.00016101101762609022,-0.002209023875960002,-0.00030369699957264883,0.0007278296182901097,-0.0005975090127713034,-0.0018641191351641774,0.014423120593550552,0.00454680294298941,0.007654958321142292,0.0037043110901209112,0.0045973624944059596,-0.007109768156663355,0.001926091311993101,0.005864926125231307,0.00038566696179296114,0.00040123112670203915,-0.002500277715076379,0.0014031866109627193,0.0007183844016515264,-0.0005568896018245421,-0.00408636363647346,-0.0029900488654042105,0.003102679896956882,0.0009009560744361936,0.0006562590167125426,0.00029348567137665735,-0.009975636593992428,0.0013828953690300722,-0.0025742849267729267,0.00045005477405379206,0.005169165332954331,-0.007178031907563856,-0.0024447387652909687,0.00041221301952196714
2011-10-14,20111014,-0.003985107180158886,0.0012623327648711242,-0.0006800273521891907,0.0010988150044180833,-0.0006548516724488253,0.0005285430300151246,-0.0004784479378389781,0.0015720978600060598,0.0010385782132818727,0.0005378174108014317,-0.0010629137457779624,-0.004400073042031386,0.004964047115627769,-0.006511047762886235,-0.0014540997680497917,0.0016234608549816737,-0.008000476249822235,-0.004711193745263936,-0.002393248630313952,0.0013635432351291636,-0.0027584831042507503,-0.0006423878628960865,0.005326252946414907,0.004564342771536175,0.005463227209656777,-0.0007001730297119583,0.004179818331742628,0.0004249022006906156,-0.007975504479275478,-0.0005385381973014582,-0.003303714531876841,-0.003455836457995712,0.010920082291707923,0.0020630171846689775,0.004630257838165567,0.009483385597426548,-0.005098902555725557,-0.005566233456155878,-0.0029671284727546517,0.0023793518410590263
2011-10-17,20111017,0.003795272406037628,-0.0024356578060260653,-0.00033583514793276645,0.0017934983722405341,-0.0012649241430104767,-0.0002115379312580259,-0.0009112236078712238,-0.000830478847894381,-0.001371255749121867,-0.0003459339308257359,-0.00017110555676383955,0.01123992354169259,-0.0012462390297950396,-5.1440194319382615e-05,0.014002616052129262,-0.0056454221997093695,0.005281193128917751,-0.0013155132692121109,0.005092741460325991,0.0009227703897934364,-0.004051185777980795,0.009854904060981514,-0.0038426434691911466,-0.0014753970948243478,-0.00401201589933464,-0.013110298189910463,-0.007238997562888156,0.004909082271770385,-0.000493674840754121,-0.002690296400635424,0.006462095808460912,-0.0018444082741553651,0.004282668704714058,0.002866096940281158,-0.0010156303542841628,-0.0007979849262232854,-0.006117035050653226,-0.0006216618292239023,-0.0012586616732426135,-0.0011173531523519218
2011-10-18,20111018,-0.03122418380608982,4.3341680608631754e-05,0.00048649212199526756,-0.0008495676114051058,-0.001696294668882484,-0.0007713557478430401,0.0001167693685112717,0.003925320895199779,-0.0012261829702792586,-0.006805265380732351,-0.0008956779419799619,0.010745716282903984,-0.0035166277281798225,0.005708181863587181,0.007952799658949091,-0.001091773676927356,0.00844708613865584,0.004056409633967556,-0.005643100073411816,-0.01102249920847892,-0.007537736963216485,0.008824170727658443,-0.007658863087679314,0.0029306883805921523,-0.0005640317797112689,0.0010582257076204873,-0.009866752730478906,0.0023881305777065337,0.0033191160664444645,-0.0011507845712111025,0.01035252863587519,0.01667816667483076,0.004200209794992737,-0.012102249569932045,-0.002228112301870239,-0.0021286211697030544,0.007727385433047521,0.0013703425172742279,-0.00035931032697393355,-0.0049677733090444515
2011-10-19,20111019,-0.00539689454802584,0.0019206861665606316,-0.0021033632714610997,0.0011436555474202395,-0.0010032327573395526,0.0012330594637387656,-0.0003569991247322599,0.0014975778887951119,-0.0015768258955245295,0.0025034955708627114,-0.0008729751078102593,0.00737522057643244,0.006976915226360036,-0.00930409693251303,-0.0034475729062584,-0.006005714584515074,-0.00437375260508205,-0.005706585634215183,0.004963326821655146,-0.0017491925257221565,0.002227054416485119,0.007216667812686119,0.004155750457518735,-0.0004759385940257812,-0.0034129306358954194,0.006415915800283101,-0.006926969266342124,-0.0043847194081247255,-0.003373239007550618,0.0023628807173873283,0.0035994634391080397,-0.003061224582952337,0.013308584395188542,0.008425316246677984,-0.001946484213953558,0.002785465608876076,-0.0013744402155428104,-0.009947059597935824,0.0003000400719703278,0.001251264030948095
2011-10-20,20111020,-0.029869683606481658,-0.0006143441370340358,8.263263724256846e-05,0.001348648379581529,-0.00041871253527346445,0.0012893022090579391,-0.00024616452414767345,0.003971022279729355,0.00015190975007935983,-0.0033499576731604425,-0.0007671519581956705,-0.005715501542302628,0.009479937550743793,0.011182419620902155,-0.0062835294664280224,0.008171714980380643,-0.0005913628030689822,-0.00939894205360522,0.002123002565705149,-0.0005988554559368221,-0.0038113565766399707,0.0016902250438449993,-0.0021786041920498437,0.0017748049380869242,-0.0013622871956795934,0.009320021249201891,0.0033440562976077425,0.003160687486927145,0.00728254082004082,0.00045859743025917035,0.00026782897598110253,-0.009080635149678693,-0.00024659337169219956,-0.005661854503733733,-0.0014762332766661372,0.011281694514904184,-0.005289306791653822,0.002289581076026404,0.0035894814908472507,-0.0037836009602521268
2011-10-21,20111021,-0.018110961395792543,-0.0002720793308479771,-0.001794197353060329,0.0010654023814610548,-0.0015877050397477468,0.001564741656004869,0.0009371883539234644,-0.0005801798889805386,-5.2903203235313674e-05,-0.0028282401117516527,0.0001325887365882286,-0.0010314936109811449,-0.014366341271059504,-0.009029529848709472,-0.0044032100421656836,0.0011054477577785034,-0.0001950338744093927,0.0036311452390654897,0.002764384218026326,0.010361627938969808,0.010995476376364376,-0.007498907846044442,-0.0042498950013978255,0.0017076832273266733,-0.015676451478850852,0.00035734693171860063,-0.016092167040990035,0.006893928482852557,0.008493578130178866,0.002592086611756852,-0.0006403624536239838,0.0017268797732574663,0.01524878036153043,-0.0032414392197411173,0.01448420771520361,-0.0003441674419163254,0.001568369913707756,0.0033169600653139026,-0.0014083922962938923,-0.018392200046104028
2011-10-24,20111024,0.018883367488935737,0.0017556955482690138,-0.0017696684629444467,0.003916991686529175,-0.000361147806031444,0.0009134622375716789,0.0008264930356812015,0.0009652084719257599,0.0014735496773016408,0.003879943916142577,0.0012087579007200805,0.0035011384912968127,0.04383305242113559,-0.007935015949870379,0.0016115457367743872,-0.0007647861204179452,0.006117728677409792,-0.0009264558537356979,-0.0006164520551308984,-0.00040620385311667144,0.002773293491195814,0.0031449146007011385,-0.0018024335148424315,-0.003371178706586625,-0.0038787040588069426,0.0021533935478562326,-0.0066374378164958895,-0.004667312893898381,-0.011732977829735968,0.005635791567839885,0.006729199573228508,-0.003617936382347686,0.014480982254049365,-0.0046142021097748285,0.0011201304842311248,-0.005198428719244289,0.00679245938497424,0.00015537200612194665,0.001868588040187123,-0.011466878341155704
2011-10-25,20111025,0.028579876179304294,-0.0015435521249219084,0.0005476931226229895,0.0025717250753524274,0.00024992995521094737,-0.0013138529873847821,-0.0001239277294741512,-0.0034130928472172386,-0.000824189285219819,0.0017600720074347996,-0.0027399471524021807,0.009458444812845112,0.009786267452340349,0.0009874641513276615,0.008032979201492058,-0.0030603513804926766,-0.006983668094552667,-0.0065824204017083335,4.557740674443651e-05,0.00026355554836049596,-0.0019552345976755316,0.0002313900314528406,0.0005074150205128108,-0.004096238912089433,0.003929838019285658,-0.0025076522980239354,0.005489954765158132,0.009265062488544647,0.0005948952847377356,-0.006737118177111141,-0.002496767388807497,-0.0019236243768158245,-0.003750077183394576,0.004805065227243548,0.0033496505974346244,0.0041508446893156695,-0.006668409956286316,-0.0045394024763631136,-0.001430677995792754,0.0005433721825614986
2011-10-26,20111026,0.010776338697622137,-0.002336354503122353,0.00217446312244018,0.0012988631735132616,-0.0005595710381682026,-0.00039071841510589895,0.0011904627930738167,-0.0012282325150952478,0.0007374551237141192,-0.001039327041630969,-0.0008760630085471805,0.0010350888519353356,0.03158182976967545,-0.0009546079834767459,0.0004515712765109324,-0.0038899616301725512,-0.010968557974433203,-0.004569315113570868,0.004251661106562122,0.0016448635615818738,0.00027454073021571774,-0.005504794430901587,-0.006348751278617686,0.00222330963010828,0.0011305354534760321,-0.002513467835043831,0.0063499838275608315,0.00013589924031914981,-0.001969348500282445,-0.0005881199261691635,-0.0004370731463251941,-0.001861996757033592,-0.0008548113594671669,0.0015930720820445667,0.007646611412028159,-0.004437716561345766,0.01254412016424196,-0.007429438303077143,0.002191366314253208,-0.007881556562334966
2011-10-27,20111027,0.00150906756618906,0.0008084313349642669,-0.0010344604025512383,-0.0020032227848894293,0.001442352725961682,-0.0014831854122377046,-0.0004122287232656914,0.00035375493325941925,-0.0009472184529369617,-0.0017816226329558666,0.002066949297799091,-0.011962605306897422,-0.0222207705517282,-0.0010242304740850025,-0.008817813460135607,-0.0012310383720302157,-0.007099793941736409,0.0001693384938940222,0.0008161252545968244,-0.0011774857365729513,-0.004400782504465212,0.0017334237379213822,0.00032110174793224865,0.0006954443079580396,-0.004855179463359233,0.007094265485139476,-0.003955207542774003,0.012879142596634863,0.003044554290625873,-0.002724028471319919,-0.00304860861412399,0.0028436898345444283,0.015212003809556514,0.00645885088385817,0.005188973089271276,-0.001432474214710404,-0.004347451795481239,-0.0004464756622799464,0.011102435391877852,-0.004205941354652988
2011-10-28,20111028,0.023540624808185723,-0.0005169153686784364,0.0012540314186926913,0.0010363720376547006,-0.0002732932173221742,-0.0015679575789411808,0.0013735621863927463,-0.004083906341718814,-0.0004415408763977089,0.001956359145407253,-0.0014258226059435993,-0.0009043757275516418,0.010133635225079637,-0.007863532657431753,-0.0007166458493913115,0.0030282230454143936,-0.0027258479325724958,-0.007831383597194009,0.0017842134552674296,-0.005343291393579904,-0.00040652127317229096,-0.000562329563918302,-0.004069110123107969,-0.005506782574958459,-0.010757918922205408,0.007453284524631314,0.00316876806306403,0.015874593642173213,0.0009947443577758483,-0.004876445093525099,0.00023504370932334677,-0.001278062633201691,0.009493163377301335,0.002343971192663831,0.010466242889843599,0.001548684654128585,-0.0037979365462923317,-0.0009970824897449805,-0.003671136983253124,-0.0037152353360869026
2011-10-31,20111031,0.0046823786630369015,-0.00023044591689761165,0.0012133541720852276,-0.0006774122136230759,-0.0008432342843973939,-0.0016748321125498338,-0.0007364253224862712,-0.00028135554678899674,0.0005834667205800359,0.0020871299197006703,-0.0002747116378619911,0.010247085140033644,0.02220378380351448,0.015776604132245825,0.0016809819524379061,0.00516378348460236,-0.0035907834512347316,0.0007936003102760765,-0.0029647935444960154,-0.005629643951347794,0.0051758853090815675,0.0005132813173956456,-0.0042910437663804925,-0.001213870358173426,-0.0038270196780413445,-0.014780194758774479,-0.006847938417066064,-0.001936786245690282,-0.009158761764265803,-0.0007497055542328862,-0.0014804952012615696,0.00859638382118671,0.009303421274658571,-0.007179632420629831,-0.00417016112564245,-0.004505955107744553,0.0005303379999429525,0.0036256161565179105,0.0025785341582716887,0.005382406814139947
2011-11-01,20111101,-0.0002522344447821888,-0.001388176477202904,-0.0021049519248992226,-0.0010942417313578854,8.35552824414665e-05,-2.3758457880694242e-05,0.00022324826787355258,-0.001198969227647786,-0.0007183471561502517,-0.0011773547767346695,0.0003568263170340259,0.0050116604655180445,-0.004773893372349939,-0.012121115281101573,-0.0005823306851013622,-0.004922559907428987,-0.007760420157898971,0.008021082884956773,0.006016006753549891,-0.008791253023145505,-0.004639457676226519,0.00019701556641035258,0.002322718320720108,0.005911478452096155,-0.004726983185662396,0.0024484485086766353,-0.002740811969982881,-0.0034802126632268358,-0.006726492102226056,0.0042552108477506,0.005344221015736404,0.001580035840134417,0.013159038173061697,0.0017487222558854338,-0.008849858371710543,0.002239726777481409,0.007025750759506225,0.0051932978973234425,-0.0028301026292439834,0.003330676874760865
2011-11-02,20111102,0.01774224713927751,0.0016084462257498302,-0.0012069664589282557,0.0016614468545464505,0.0005479513684899347,-0.0013575051864013585,0.0003523134908710028,0.0008819873484144836,-0.0009115548475180364,0.0009408905003753301,-0.001509357350882415,0.018647320533427703,0.058923848985005675,0.006926182270962875,0.029221058641881077,0.0018122548890831978,-0.0037456592348247804,-0.009037853228772031,-0.0001341944360010594,-0.012404527066398597,-0.0002912156184410315,0.0008842047425379495,-0.008975876899065918,-0.011665377275020088,-0.011662883002615008,-0.010593645798797562,-0.007177743655135064,0.0008146564269374595,-0.010596990216042329,0.0020912600548237178,-0.005065376583447302,-0.005824633790331441,0.005117686253465773,-0.0004866425901597581,-0.0015776655785442184,-0.0019410349853121566,0.014599316200283144,-0.010575443205018862,-0.003755739143312764,0.014640270522562232
2011-11-03,20111103,0.006310471646338642,-0.0037798260462641935,0.000964632728065614,0.0006265566206028009,0.0002948730931192602,4.329848151690099e-05,-7.220102296228101e-05,-0.006767971662943285,-0.0001365953667700459,-0.0011569333914691659,-0.0015538081360215947,0.005740429658418746,-0.018183692044399295,0.0014102419219862035,0.001535404700883119,0.0074080237557636545,-0.010076239456093492,-0.003508607951829477,-0.007296340763373839,0.015025659047274766,0.0030071652625074468,-0.00698986115437707,0.003128722522237792,-0.0006095951823881351,0.004109935408907413,-0.001482931330733153,0.003781332065196214,-0.007828902931381816,0.004151478064385845,0.0008235580429994087,0.00024104430088246978,0.011410229300539938,-0.010788285752675887,-0.0005302524982595499,-0.0020231606904442295,0.00305831344916229,0.00647729595138546,-0.005765654725526579,-0.003981113797656213,-0.0017465400092054788
2011-11-04,20111104,0.008353606225949807,-0.0026087942200459504,0.0006425482849791051,-0.00028247480950643775,0.0012214047129495463,-0.00021091604893530596,-0.0016513798474400117,-0.0060604592446669645,0.001398844177386326,0.0015346392874586079,-0.0014025069841113666,-0.002447147241648275,-0.005792035395064666,0.007462718088324111,-0.0032474586880666266,0.005805064321401654,0.00017982908004890034,0.0023351496564097533,0.0017496718994449612,-0.0013727063853640762,-0.002563974241225515,0.0020392616091852124,-0.0017658552374966215,0.010736716393885617,-0.007532686908121064,0.0030476507366103377,-0.0014511488695120726,0.0012658777042130892,0.0005995172356900647,-0.004615602113599559,-0.006684748669790655,0.004211835677794963,0.0006828480712522511,-0.006922670385916918,0.004977620910152317,0.005764357644092226,-0.002918763208560932,1.2104020735839916e-05,-0.0002481010851374879,-0.004917255708447734
2011-11-07,20111107,-0.0034793880736194494,-0.0006798777366028645,0.001359530427532144,-7.208629515919303e-05,-0.0009828398824105028,0.0013099560192524743,-0.001176882623746955,0.0011840115614734094,0.0006050720780411914,0.0009051649867119907,0.000430541021366463,-0.00427815044957493,-0.0009529232734745321,-0.0025964232253494358,-0.0041424440624312905,-1.5072972030511075e-05,0.007612526352820698,-0.003392870725733285,0.010965636849912861,-0.014402102227265439,0.011744475439040102,-0.006192115587569774,0.0050556727513540655,-0.009947389739450497,0.0002565657121817393,-0.0029297163806839433,-0.004344703016039686,-0.004939623966884154,0.0193564621877314,0.0045006552374103415,-0.0006077788227492967,0.0016043692314144098,0.01638831045510665,-0.005441515238394308,-0.012961492363321659,-0.003877403021395588,0.015254492610519914,0.0022475961455056923,0.0030969018577740822,-0.00034355918034261016
2011-11-08,20111108,-0.014335462641738189,0.0004167404262477615,0.00027874667283138904,1.0337184236789337e-05,0.0005054313285765901,0.00035625319103887467,-0.0003330138343073818,-0.0005210534387803548,0.0004807853799039419,-0.0007990563826188848,-0.0002059910044608641,-0.002458817133337658,-0.0062229514206248344,-0.00487592334083637,-0.0031409092629701195,-0.003224955930999991,-0.006873905824984034,0.003215892000262777,0.0015447725690008337,-0.007352853824525383,7.966570500458599e-05,-0.001243185550054104,0.004301493952163165,0.005445294575844178,0.006775824726093114,0.007279533597061455,0.00023303504080857425,0.012908504230400854,-0.0033754225224794923,-0.0034422470412163514,0.004621145021140871,-0.0040067002305628876,0.008017252196284812,-0.0025892518524347156,-0.003143116069780842,0.007756698518330656,-0.004416108371903524,-0.004400952074621724,0.008552372414414585,-0.008247349534834112
2011-11-09,20111109,0.01708141356304061,-0.0002567613285388152,-0.000758179554192166,0.0007917825910924174,-0.00019665947446595645,-0.0017021121294613635,0.000667729753535664,-0.0003372900349432071,-0.0008474609000060081,0.002896601883891151,-0.0010074276054158635,0.0030680924988763882,0.021649685473555724,0.0045398155157056475,0.008010525152325,0.005800445839421073,0.009285237296397958,0.0026328176427044972,-0.00676830479522179,-0.0022634379640562624,-0.0014097907614400262,0.0017389608165206832,-0.007905811173296537,0.010155134913186507,-0.0033871369180113542,0.012223874400454044,-0.005306059262320243,-0.006308274483563401,-0.009851546382232804,-0.0009433286269154904,0.012855919472622022,-0.0057684242161645406,-0.011499414626058831,0.008398088288564821,-0.00042723276865615364,0.007001820062060115,0.0017132695883526115,0.0008951584386139742,-0.0025899543398307176,0.004314307497290983
2011-11-10,20111110,-0.014977908202876186,-0.002675360007710754,0.0002038421400152502,-8.881228957637906e-05,-0.00137655447188528,0.0008690845550764378,0.0010877797400746462,0.0023717722571250308,4.868138981373876e-06,-0.006021564202976273,-0.0018189994196156224,0.007332513756238691,-0.0348487894533366,-0.0007513616661385489,0.0034056658549342952,0.0005654830810490863,-0.00020571337111729797,-0.004627541066296323,-0.003842212806024972,-0.006497848785823286,-0.0015306253778300813,-0.0004832264910473748,-0.0013579694450361027,-0.007482835746990707,0.0029068023936492764,0.0031053633657076034,-0.010933235975036976,0.014242737970800723,0.024511665549657977,0.00908770333289788,0.004742553613371713,0.007495796517691956,-0.006617268887456473,-0.0032611672032562267,-0.007949910508668686,0.012167706035974963,-0.00040690462135893504,-0.009410401048218766,-0.00964921555231016,0.0010968695598071376
